num,sentence,fileid,senseid
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' <WSD>honneur<WSD> et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t011,bn:00044654n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des <WSD>occasions<WSD> passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t012,bn:00048587n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une <WSD>amende<WSD> à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t013,bn:00003340n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses <WSD>joueurs<WSD> pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t014,
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des <WSD>actes<WSD> analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t015,bn:00001077n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la <WSD>dramatisation<WSD> orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t016,
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un <WSD>épisode<WSD> de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t017,
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée <WSD>histoire<WSD> de technicien histrionique et provocateur .",d007.s009.t019,bn:00044269n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de <WSD>technicien<WSD> histrionique et provocateur .",d007.s009.t020,bn:00076338n
,"En tout cas , le <WSD>débat<WSD> demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t002,bn:00005601n
,"En tout cas , le débat demande si ce <WSD>type<WSD> de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t003,bn:00078798n
,"En tout cas , le débat demande si ce type de <WSD>comportement<WSD> pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t004,bn:00009655n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le <WSD>règlement<WSD> contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t005,
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les <WSD>principes<WSD> du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t006,bn:00064426n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du <WSD>sport<WSD> , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t007,bn:00006759n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces <WSD>actions<WSD> l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t008,bn:00001127n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un <WSD>fraude<WSD> de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t009,bn:00036292n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de <WSD>loi<WSD> ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t010,bn:00048655n bn:00050249n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des <WSD>actions<WSD> respectueuses avec le règlement sportif , mais semblent éluder son sens .",d007.s010.t011,bn:00001127n
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le <WSD>règlement<WSD> sportif , mais semblent éluder son sens .",d007.s010.t012,
,"En tout cas , le débat demande si ce type de comportement pas interdit expressément par le règlement contredit les principes du sport , c' est-à-dire , si avec ces actions l' on commet un fraude de loi ; car , en effet , elles sont des actions respectueuses avec le règlement sportif , mais semblent éluder son <WSD>sens<WSD> .",d007.s010.t013,bn:00054009n
,La <WSD>question<WSD> est d' examiner le type de préjudice qu' ils provoquent à l' esprit sportif .,d007.s011.t001,bn:00047690n
,La question est d' examiner le <WSD>type<WSD> de préjudice qu' ils provoquent à l' esprit sportif .,d007.s011.t002,bn:00078798n
,La question est d' examiner le type de <WSD>préjudice<WSD> qu' ils provoquent à l' esprit sportif .,d007.s011.t003,
,La question est d' examiner le type de préjudice qu' ils provoquent à l' <WSD>esprit<WSD> sportif .,d007.s011.t004,bn:00033960n
,"Un des <WSD>biens<WSD> qui comprend l' esprit sportif est l' intégrité physique des joueurs adverses , un aspect qu' avec ces actions n' a pas été met en danger , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t001,bn:00041061n
,"Un des biens qui comprend l' <WSD>esprit<WSD> sportif est l' intégrité physique des joueurs adverses , un aspect qu' avec ces actions n' a pas été met en danger , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t002,bn:00033960n
,"Un des biens qui comprend l' esprit sportif est l' <WSD>intégrité<WSD> physique des joueurs adverses , un aspect qu' avec ces actions n' a pas été met en danger , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t003,bn:00047005n
,"Un des biens qui comprend l' esprit sportif est l' intégrité physique des <WSD>joueurs<WSD> adverses , un aspect qu' avec ces actions n' a pas été met en danger , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t004,
,"Un des biens qui comprend l' esprit sportif est l' intégrité physique des joueurs adverses , un <WSD>aspect<WSD> qu' avec ces actions n' a pas été met en danger , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t005,bn:00006382n
,"Un des biens qui comprend l' esprit sportif est l' intégrité physique des joueurs adverses , un aspect qu' avec ces <WSD>actions<WSD> n' a pas été met en danger , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t006,bn:00001127n
,"Un des biens qui comprend l' esprit sportif est l' intégrité physique des joueurs adverses , un aspect qu' avec ces actions n' a pas été met en <WSD>danger<WSD> , c' est-à-dire il n' y a pas eu de jeu violent .",d007.s012.t007,bn:00025170n
,"Un des biens qui comprend l' esprit sportif est l' intégrité physique des joueurs adverses , un aspect qu' avec ces actions n' a pas été met en danger , c' est-à-dire il n' y a pas eu de <WSD>jeu<WSD> violent .",d007.s012.t008,bn:00037181n
,"Un autre de ces <WSD>biens<WSD> auquel on fait allusion avec le jeu correct est éviter que l' équipe des joueurs infracteurs profite d' une manière injuste de l' équipe contraire , ce qui n' est pas le cas non plus .",d007.s013.t001,bn:00041061n
,"Un autre de ces biens auquel on fait <WSD>allusion<WSD> avec le jeu correct est éviter que l' équipe des joueurs infracteurs profite d' une manière injuste de l' équipe contraire , ce qui n' est pas le cas non plus .",d007.s013.t002,bn:00002946n
,"Un autre de ces biens auquel on fait allusion avec le <WSD>jeu<WSD> correct est éviter que l' équipe des joueurs infracteurs profite d' une manière injuste de l' équipe contraire , ce qui n' est pas le cas non plus .",d007.s013.t003,bn:00037181n
,"Un autre de ces biens auquel on fait allusion avec le jeu correct est éviter que l' <WSD>équipe<WSD> des joueurs infracteurs profite d' une manière injuste de l' équipe contraire , ce qui n' est pas le cas non plus .",d007.s013.t004,bn:00073699n
,"Un autre de ces biens auquel on fait allusion avec le jeu correct est éviter que l' équipe des <WSD>joueurs<WSD> infracteurs profite d' une manière injuste de l' équipe contraire , ce qui n' est pas le cas non plus .",d007.s013.t005,
,"Un autre de ces biens auquel on fait allusion avec le jeu correct est éviter que l' équipe des joueurs infracteurs profite d' une <WSD>manière<WSD> injuste de l' équipe contraire , ce qui n' est pas le cas non plus .",d007.s013.t006,bn:00033729n
,"Un autre de ces biens auquel on fait allusion avec le jeu correct est éviter que l' équipe des joueurs infracteurs profite d' une manière injuste de l' <WSD>équipe<WSD> contraire , ce qui n' est pas le cas non plus .",d007.s013.t007,bn:00073699n
